no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,annee,nature_travaux_clean
3001113560,3000533919,2015-12-23,2016-01-19, 2416  rue Park Row Ouest,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,3 Logements,Dans la partie arrière au rc et 2e agrandissement en aire de batiment tel que plan.,0.0,-73.6326463806817,45.45998855768853,294426.31,5035570.74,2016,dans la partie arrière au rc et 2e agrandissement en aire de batiment tel que plan.
3001087194,3000534627,2015-11-06,2016-02-04, 1901  rue Bélanger,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,4 Logements,RÉAMÉNAGEMENT INTÉRIEUR DES LOGEMENTS ET RÉFECTION DES ESCALIERS EXTÉRIEURS À L'ARRIÈRE. TRAVAUX AU NIVEAU DE LA STRUCTURE. VOIR PLANS DÉPOSÉS.,0.0,-73.60290981131406,45.54737639548912,296764.32,5045278.79,2016,réaménagement intérieur des logements et réfection des escaliers extérieurs à l'arrière. travaux au niveau de la structure. voir plans déposés.
3001097878,3000570918,2015-11-23,2016-08-29,11280  avenue Jules-Paul-Tardivel,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,"AMÉNAGEMENT D'UN LOGEMENT 3½ AU SOUS-SOL D'UN BÂTIMENT EXISTANT DE TYPE BIFAMILIALE (ATTRIBUTION DU NUMÉRO CIVIQUE 11 284, AVENUE JULES-PAUL TARDIVEL)",1.0,-73.62059492392542,45.60469573560965,295392.96,5051650.72,2016,"aménagement d'un logement 3½ au sous-sol d'un bâtiment existant de type bifamiliale (attribution du numéro civique 11 284, avenue jules-paul tardivel)"
3001088086,3000537595,2015-11-10,2016-03-29,   85  83e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,RÉAMÉNAGER LE SOUS-SOL. AJOUTER UNE SALLE DE BAIN. REMPLACER LE REVÊTEMENT LÉGER PAR UN AUTRE TYPE DE REVÊTEMENT LÉGER. REFAIRE LE PERRON AVANT DE 5' X 24' EN BÉTON.,0.0,-73.48675005826833,45.690379148517614,305831.99,5061166.02,2016,réaménager le sous-sol. ajouter une salle de bain. remplacer le revêtement léger par un autre type de revêtement léger. refaire le perron avant de 5' x 24' en béton.
3001091989,3000535225,2015-11-16,2016-02-17, 3855  rue Fleury Est,Montréal-Nord,TR,Transformation,Résidentiel,Trif. avec log. au sous-sol,TRANFORMATION DU BÂTIMENT EN VUE D'UN TRIPLEX AVEC LOGEMENT EN SOUS-SOL (4 UNITÉS D'HABITATIONS).,4.0,-73.63594219288156,45.58484600845178,294192.05,5049446.69,2016,tranformation du bâtiment en vue d'un triplex avec logement en sous-sol (4 unités d'habitations).
3001085725,3000533956,2015-11-05,2016-01-20, 6683  rue De Saint-Vallier,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"À L'ARRIÈRE, AU RDC ET AU SOUS-SOL, AGRANDIR EN AIRE DE BÂTIMENT (+ OU - 34 MÈTRES CARRÉS) ET DE PLANCHER LE LOGEMENT DU RDC. TEL QUE PLANS SOUMIS.",0.0,,,,,2016,"à l'arrière, au rdc et au sous-sol, agrandir en aire de bâtiment (+ ou - 34 mètres carrés) et de plancher le logement du rdc. tel que plans soumis."
3001102711,3000538918,2015-11-30,2016-04-12, 6253  rue De Saint-Vallier,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"AJOUT D'UNE MEZZANINE ET AMÉNAGER UNE TERRASSE SUR LE TOIT, TEL QUE DOCUMENTS SOUMIS.",0.0,-73.60181132766793,45.53388129759547,296848.19,5043778.95,2016,"ajout d'une mezzanine et aménager une terrasse sur le toit, tel que documents soumis."
3001100036,3000545358,2015-11-25,2016-05-31, 5935  avenue du Parc,Le Plateau-Mont-Royal,TR,Agrandissement,Résidentiel,3 Logements,"À l'arrière, sous-sol et rez-de-chaussée agrandir en aire de bâtiment de 33,11 m², revêtement en brique d'argile, modifier les ouvertures au mur existant, 2e étage remplacer l'escalier d'issue. Excaver le sous-sol en sous-oeuvre pour agrandir le logement du rez-de-chaussée. À l'arrière aménager une case de stationnement auto avec pavés perméables et conserver 3 conifères.",0.0,-73.60745405714316,45.524836280302296,296406.13,5042774.35,2016,"à l'arrière, sous-sol et rez-de-chaussée agrandir en aire de bâtiment de 33,11 m², revêtement en brique d'argile, modifier les ouvertures au mur existant, 2e étage remplacer l'escalier d'issue. excaver le sous-sol en sous-oeuvre pour agrandir le logement du rez-de-chaussée. à l'arrière aménager une case de stationnement auto avec pavés perméables et conserver 3 conifères."
3001107408,3000534966,2015-12-04,2016-02-10, 4230  rue Moïse-Picard,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"TRANSFORMER ET RÉAMÉNAGER LE TRIPLEX EN DUPLEX EN REGROUPANT LES DEUX LOGEMENTS DU RDC POUR EN CRÉER UN SEUL, AVEC TRAVAUX DE STRUCTURE. MODIFIER LES OUVERTURES SUR LE MUR LATÉRAL ET À L'ARRIÈRE.",-1.0,-73.56145400712528,45.54911913688184,300001.53,5045469.15,2016,"transformer et réaménager le triplex en duplex en regroupant les deux logements du rdc pour en créer un seul, avec travaux de structure. modifier les ouvertures sur le mur latéral et à l'arrière."
3001108606,3000555574,2015-12-08,2016-07-12, 8480  avenue Henri-Julien,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"AU REZ-DE-CHAUSSÉE, RÉAMÉNAGEMENT DE LA SALLE DE BAIN ET DE LA CUISINE. AU SOUS-SOL, RÉAMÉNAGEMENT INTÉRIEUR ET AJOUT D'UNE CHAMBRE À COUCHER.",0.0,-73.63599734191452,45.54283848368515,294179.84,5044778.33,2016,"au rez-de-chaussée, réaménagement de la salle de bain et de la cuisine. au sous-sol, réaménagement intérieur et ajout d'une chambre à coucher."
3001089566,3000548973,2015-11-12,2016-06-20, 4905  rue de Bellechasse,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,AGRANDIR A L'ARRIÈRE SUR 2 ÉTAGES POUR UN LOGEMENT ADDITIONNEL TEL QUE PLANS (MODIFICATION DU PERMIS 3000469173-15),0.0,,,,,2016,agrandir a l'arrière sur 2 étages pour un logement additionnel tel que plans (modification du permis 3000469173-15)
3001080488,3000535673,2015-10-28,2016-02-26, 5570  rue des Perce-Neige,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,AMÉNAGEMENT D'UN LOGEMENT AU SOUS-SOL ET AJOUT DU NUMÉRO CIVIQUE 5568,0.0,-73.62439143148914,45.6060278567776,295097.04,5051799.22,2016,aménagement d'un logement au sous-sol et ajout du numéro civique 5568
3001074769,3000537753,2015-10-19,2016-03-30, 7094  rue des Écores,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,4 Logements,"CONSTRUCTION D'UNE MEZZANINE AU TOIT, RÉAMÉNAGEMENT DES TOUS LES ÉTAGES AVEC TRAVAUX DE STRUCTURE, AJOUT D'UN LOGEMENT AU SOUS-SOL, ETC. VOIR PLANS",1.0,-73.60232764518103,45.551864092115935,296810.41,5045777.46,2016,"construction d'une mezzanine au toit, réaménagement des tous les étages avec travaux de structure, ajout d'un logement au sous-sol, etc. voir plans"
3001106985,3000534493,2015-12-04,2016-02-02, 2820  avenue Willowdale,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"FAÇADES AVANT ET LATÉRALE, RÉFECTION PARTIELLE DE LA MAÇONNERIE, RÉUTILISER LES MATÉRIAUX EXISTANTS.",0.0,-73.61902747716537,45.50407080126609,295498.64,5040467.94,2016,"façades avant et latérale, réfection partielle de la maçonnerie, réutiliser les matériaux existants."
3001110052,3000535487,2015-12-10,2016-02-23, 4444  rue Marquette,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,3 Logements,"Intérieur, au 3e étage, remplacer les enduits, démolir des cloisons et réaménager les pièces. À l'arrière, 3e étage, ajouter 2 ouvertures.",0.0,-73.57474870123373,45.53165895112408,298961.65,5043529.66,2016,"intérieur, au 3e étage, remplacer les enduits, démolir des cloisons et réaménager les pièces. à l'arrière, 3e étage, ajouter 2 ouvertures."
3001110112,3000537420,2015-12-10,2016-03-24,  440  rue Charon,Le Sud-Ouest,TR,Transformation,Résidentiel,2 Logements,Ajout d'une terrasse sur le toit.,0.0,-73.55522781895858,45.47902062278429,300482.33,5037678.7,2016,ajout d'une terrasse sur le toit.
3001110789,3000535728,2015-12-14,2016-02-29, 7011  avenue Wiseman,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,Au niveau du S.S. aménager un troizième logement. Conformément aux plans estampillés en date du présent permis.,0.0,-73.6238701736191,45.52559269714181,295123.9,5042860.26,2016,au niveau du s.s. aménager un troizième logement. conformément aux plans estampillés en date du présent permis.
3001093617,3000533660,2015-11-17,2016-01-13, 8851  7e Avenue,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,Ajout d'un logement supplémantaire au sous sol. On passe d'un bâtiment 2 logements à un bâtiment de 3 logements.,0.0,-73.62520211048187,45.56790051853863,295027.19,5047562.14,2016,ajout d'un logement supplémantaire au sous sol. on passe d'un bâtiment 2 logements à un bâtiment de 3 logements.
3001065807,3000542372,2015-10-01,2016-05-10, 6356  rue de Bordeaux,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"AJOUTER UNE MEZZANINE ET DEUX TERRASSES, AU NIVEAU DU TOIT. TEL QUE PLANS SOUMIS.",0.0,-73.5939477708438,45.5441289824488,297463.7,5044917.04,2016,"ajouter une mezzanine et deux terrasses, au niveau du toit. tel que plans soumis."
3001111779,3000534794,2015-12-16,2016-02-09, 7195  rue Marquette,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"AU SOUS-SOL, AJOUT D'UN LOGEMENT SUPPLÉMENTAIRE.",1.0,-73.60815813459408,45.54781567819062,296354.57,5045328.15,2016,"au sous-sol, ajout d'un logement supplémentaire."
3001092022,3000533313,2015-11-16,2016-01-05, 2500  avenue Ekers,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,CONTINUITÉ DU PERMIS 3000355169-14. AMÉNAGER L'INTÉRIEUR DE L'AGRANDISSEMENT. AMÉNAGER UNE TERRASSE SUR LE TOIT DE L'AGRANDISSEMENT ET CONSTRUIRE UN ESCALIER LA RELIANT AU SOL.,0.0,-73.62936562918627,45.51369579468959,294692.5,5041538.82,2016,continuité du permis 3000355169-14. aménager l'intérieur de l'agrandissement. aménager une terrasse sur le toit de l'agrandissement et construire un escalier la reliant au sol.
3001095989,3000534673,2015-11-19,2016-02-05, 6892  rue Hamilton,Le Sud-Ouest,TR,Transformation,Résidentiel,1 Logement,"Réaménagement intérieur du logement, en façade agrandissement de la galerie (18.72 m2).En arrière, aménagement d'une terrasse(34.65 m2) agrandissement de l'accès au sous-sol",0.0,,,,,2016,"réaménagement intérieur du logement, en façade agrandissement de la galerie (18.72 m2).en arrière, aménagement d'une terrasse(34.65 m2) agrandissement de l'accès au sous-sol"
3001075466,3000568573,2015-10-20,2016-08-17, 5360  rue Jules-Fournier,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,AMÉNAGEMENT D'UN LOGEMENT DE 3½ PIÈCES AU SOUS-SOL D'UN DUPLEX EXISTANT (ATTRIBUTION D'UN NUMÉRO CIVIQUE : 5364 RUE JULES-FOURNIER),1.0,-73.62350110006196,45.60412697174405,295166.17,5051587.86,2016,aménagement d'un logement de 3½ pièces au sous-sol d'un duplex existant (attribution d'un numéro civique : 5364 rue jules-fournier)
3001082889,3000540302,2015-11-02,2016-04-26, 3924  rue Fleury Est,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,"AMÉNAGEMENT D'UN LOGEMENT AU NIVEAU DU SOUS-SOL DE 3 1/2 PIÈCES. (ATTRIBUTION DU NUMÉRO CIVIQUE: 3922, RUE FLEURY EST)",1.0,-73.63492554797757,45.58485442826418,294271.39,5049447.49,2016,"aménagement d'un logement au niveau du sous-sol de 3 1/2 pièces. (attribution du numéro civique: 3922, rue fleury est)"
3001111799,3000547427,2015-12-16,2016-06-09, 1500  rue Basin,Le Sud-Ouest,TR,Transformation,Résidentiel,Mixte,"Phase 2B - lot 1 - Agrandissement du bâtiment, partie ayant front sur Basin, pour l'ajout de 81  logements sur 8 étages avec construction hors toit et 2 niveaux de stationnement en sous-sol comportant 74 unités",81.0,,,,,2016,"phase 2b - lot 1 - agrandissement du bâtiment, partie ayant front sur basin, pour l'ajout de 81  logements sur 8 étages avec construction hors toit et 2 niveaux de stationnement en sous-sol comportant 74 unités"
3001076155,3000547533,2015-10-20,2016-06-09, 6908  boulevard Monk,Le Sud-Ouest,TR,Transformation,Résidentiel,1 Logement,"Réaménagement intérieur du Rdc, agrandissement du bâtiment en hauteur en ajoutant un 2e étage et une construction hors toit incluant terrasse sur toit. Consolider la structure à chacun des niveaux.",0.0,-73.5924931436489,45.44990078373488,297565.23,5034445.3,2016,"réaménagement intérieur du rdc, agrandissement du bâtiment en hauteur en ajoutant un 2e étage et une construction hors toit incluant terrasse sur toit. consolider la structure à chacun des niveaux."
3001104986,3000534350,2015-12-02,2016-01-28,11424  avenue Hénault,Montréal-Nord,TR,Transformation,Résidentiel,Bifamiliale,"Ajout d'un logement au sous-sol (11422, av. Hénault).",1.0,-73.63204415047359,45.60080033626551,294499.15,5051219.22,2016,"ajout d'un logement au sous-sol (11422, av. hénault)."
3001110828,3000535793,2015-12-14,2016-03-01,12061  27e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,AJOUTER UN ÉTAGE AU BÂTIMENT JUMELÉE. PAR DESSUS LES MURS EXTÉRIEUR EXISTANT.,0.0,-73.58709296607331,45.63583834369098,298010.05,5055108.3,2016,ajouter un étage au bâtiment jumelée. par dessus les murs extérieur existant.
3001111985,3000535058,2015-12-17,2016-02-12, 4975  avenue Victoria,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,1 Logement,"DANS TOUT LE BATIMENT, TRANSFORMER LE DUPLEX EN MAISON UNIFAMILIALE SANS TRAVAUX. ANNULER LE NUMERO CIVIQUE # 4977.",-1.0,-73.62230586322711,45.48778878241364,295239.7,5038658.9,2016,"dans tout le batiment, transformer le duplex en maison unifamiliale sans travaux. annuler le numero civique # 4977."
3001093626,3000533895,2015-11-17,2016-01-19, 4216  avenue De Lorimier,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,12 Logements +,"À l'intérieur, 1er, 2e et 3e étage, réaménager les 12 logements, remplacer les enduits (planchers, murs et plafonds), remplacer et déplacer des cloisons. Effectuer des travaux de structure. Extérieur, démolir 2 hangars de 3 étages.",0.0,-73.5681169051083,45.53278593394292,299479.74,5043654.44,2016,"à l'intérieur, 1er, 2e et 3e étage, réaménager les 12 logements, remplacer les enduits (planchers, murs et plafonds), remplacer et déplacer des cloisons. effectuer des travaux de structure. extérieur, démolir 2 hangars de 3 étages."
3001092525,3000559313,2015-11-17,2016-07-19, 8041  avenue Querbes,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"AU SOUS-SOL, AJOUTER UN NOUVEAU LOGEMENT. AUCUNS TRAVAUX DE STRUCTURE. VOIR DOCUMENTS.",1.0,-73.63439870384265,45.53195370550705,294302.65,5043568.48,2016,"au sous-sol, ajouter un nouveau logement. aucuns travaux de structure. voir documents."
3001089231,3000533593,2015-11-11,2016-01-12, 5176  avenue Papineau,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,1 Logement,"À l'arrière, au 2ième étage, Créer un logement + aménager une issue pour le logement",1.0,-73.5828651775624,45.53639260329064,298328.24,5044056.34,2016,"à l'arrière, au 2ième étage, créer un logement + aménager une issue pour le logement"
3001112168,3000533617,2015-12-17,2016-01-12, 5444  18e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"AU 2E ÉTAGE, UNIR LES LOGEMENTS 5446 ET 5448 EN UN SEUL LOGEMENT AVEC MODIFICATIONS STRUCTURALES.",-1.0,-73.57155234443107,45.55607573864207,299213.72,5046242.9,2016,"au 2e étage, unir les logements 5446 et 5448 en un seul logement avec modifications structurales."
3001110868,3000535706,2015-12-14,2016-02-29, 6070  rue Houde,Montréal-Nord,TR,Transformation,Résidentiel,Bifamiliale,"Ajout d'un logement au sous-sol et d'un numéro civique (6068, Houde).",1.0,-73.62753418707406,45.62021559736102,294854.4,5053376.32,2016,"ajout d'un logement au sous-sol et d'un numéro civique (6068, houde)."
3001086302,3000541941,2015-11-05,2016-05-09, 6761  place Métivier,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,"En cour latérale et arrière, installer escalier d'issue pour le logement du 2e étage",0.0,-73.72582716365206,45.52599470910689,287159.67,5042922.27,2016,"en cour latérale et arrière, installer escalier d'issue pour le logement du 2e étage"
3001110879,3000533893,2015-12-14,2016-01-19, 4056  rue Mackenzie,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"En arriere, agrandissement de 1 etage en aire de batiment.",0.0,-73.64140051131653,45.500159255058016,293749.55,5040036.08,2016,"en arriere, agrandissement de 1 etage en aire de batiment."
3001106605,3000534402,2015-12-03,2016-01-29, 8115  avenue Querbes,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"AJOUT D'UN ÉTAGE, LE BÂTIMENT PASSE DE 2 ÉTAGES À 3 ÉTAGES, ET AJOUT D'UN LOGEMENT. VOIR DOCUMENTS.",1.0,-73.63562783418497,45.53231249978134,294206.72,5043608.52,2016,"ajout d'un étage, le bâtiment passe de 2 étages à 3 étages, et ajout d'un logement. voir documents."
3001082588,3000537513,2015-10-30,2016-03-24, 3866  avenue Coloniale,Le Plateau-Mont-Royal,TR,Agrandissement,Résidentiel,1 Logement,"Suite au projet particulier CA15 25 0419, agrandir en cour arrière de 13 mc. À l'intérieur, démolir escalier hélicoïdal et ajouter un escalier avec une volée droite. Abattre 2 arbres et planter un arbre.",0.0,-73.57637715490984,45.516720208752574,298832.87,5041869.62,2016,"suite au projet particulier ca15 25 0419, agrandir en cour arrière de 13 mc. à l'intérieur, démolir escalier hélicoïdal et ajouter un escalier avec une volée droite. abattre 2 arbres et planter un arbre."
